network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
1.9.164.0/22,1732903,1733045,,0,0,40200,3.0544,101.5169,200
1.9.168.0/22,1734806,1733045,,0,0,,2.7867,101.9953,1000
1.9.172.0/22,1735161,1733045,,0,0,50088,3.1479,101.7008,50
1.9.176.0/23,1744246,1733045,,0,0,43300,3.0383,101.7094,1000
1.9.178.0/23,1735498,1733045,,0,0,08000,5.6639,100.4902,200
1.9.180.0/23,1732905,1733045,,0,0,41250,3.0400,101.4496,20
1.9.182.0/23,1734810,1733045,,0,0,70300,2.7313,101.9307,20
1.9.184.0/24,1732750,1733045,,0,0,,1.4907,103.8788,1
1.9.185.0/24,1735158,1733045,,0,0,47800,3.1149,101.5869,10
1.9.186.0/24,1736302,1733045,,0,0,06007,6.2663,100.4271,50
1.9.187.0/24,1732905,1733045,,0,0,42000,3.0186,101.4286,10
1.9.188.0/25,1734810,1733045,,0,0,71950,2.6981,101.9075,50
1.9.188.128/25,10941913,1733045,,0,0,43007,2.9927,101.7909,50
1.9.189.0/24,1735158,1733045,,0,0,47800,3.1149,101.5869,50
1.9.190.0/23,1734810,1733045,,0,0,71950,2.6981,101.9075,50
1.9.192.0/21,1735612,1733045,,0,0,,1.5167,110.2667,1000
1.9.200.0/22,1735161,1733045,,0,0,50450,3.1512,101.7091,20
1.9.204.0/23,1732905,1733045,,0,0,41000,3.0349,101.5119,200
1.9.206.0/23,1738050,1733045,,0,0,98000,4.2678,113.9692,200
1.9.208.0/20,1734759,1733045,,0,0,75519,2.1960,102.2405,500
1.9.224.0/19,1734806,1733045,,0,0,,2.7867,101.9953,1000
1.10.0.0/21,1809858,1814991,,0,0,,23.1167,113.2500,50
1.10.8.0/23,1810821,1814991,,0,0,,26.0614,119.3061,50
1.10.10.0/24,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.10.11.0/24,1810821,1814991,,0,0,,26.0614,119.3061,50
1.10.12.0/22,1810821,1814991,,0,0,,26.0614,119.3061,50
1.10.16.0/20,1809858,1814991,,0,0,,23.1167,113.2500,50
1.10.32.0/19,1809858,1814991,,0,0,,23.1167,113.2500,50
1.10.64.0/18,1809858,1814991,,0,0,,23.1167,113.2500,50
1.10.128.0/21,6865927,1605651,,0,0,,13.8020,100.3211,500
1.10.136.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.144.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.146.0/23,1609350,1605651,,0,0,10200,13.7594,100.4889,20
1.10.148.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.152.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.160.0/20,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.176.0/22,1607532,1605651,,0,0,13120,14.3517,100.5774,50
1.10.180.0/23,1621035,1605651,,0,0,14000,14.5884,100.4528,50
1.10.182.0/23,1607532,1605651,,0,0,13120,14.3517,100.5774,50
1.10.184.0/21,1607532,1605651,,0,0,13120,14.3517,100.5774,50
1.10.192.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.194.0/23,1609350,1605651,,0,0,10160,13.7167,100.4167,10
1.10.196.0/23,1609350,1605651,,0,0,10510,13.8167,100.7500,20
1.10.198.0/24,1609350,1605651,,0,0,10510,13.8167,100.7500,20
1.10.199.0/26,1609350,1605651,,0,0,10510,13.8167,100.7500,20
1.10.199.64/27,1609350,1605651,,0,0,10530,13.8500,100.8667,20
1.10.199.96/27,1609350,1605651,,0,0,10510,13.8167,100.7500,20
1.10.199.128/25,1609350,1605651,,0,0,10510,13.8167,100.7500,20
1.10.200.0/23,1605651,1605651,,0,0,,13.7500,100.4667,1000
1.10.202.0/24,1608534,1605651,,0,0,73000,13.8667,100.1917,20
1.10.203.0/25,1609350,1605651,,0,0,10170,13.7667,100.4500,20
1.10.203.128/25,1608534,1605651,,0,0,73000,13.8667,100.1917,1
1.10.204.0/23,1607958,1605651,,0,0,13140,14.4491,100.7283,20
1.10.206.0/24,1605651,1605651,,0,0,,13.7500,100.4667,1000
1.10.207.0/26,1609350,1605651,,0,0,10400,13.7625,100.5310,50
1.10.207.64/26,1609350,1605651,,0,0,10200,13.7594,100.4889,50
1.10.207.128/25,1609350,1605651,,0,0,10200,13.7594,100.4889,50
1.10.208.0/23,1618030,1605651,,0,0,,16.4000,102.6833,1
1.10.210.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.211.0/24,1605651,1605651,,0,0,,13.7500,100.4667,1000
1.10.212.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.213.0/24,1609350,1605651,,0,0,10200,13.7594,100.4889,1000
1.10.214.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.216.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.217.0/24,1609350,1605651,,0,0,10200,13.7594,100.4889,20
1.10.218.0/23,1605549,1605651,,0,0,,14.0211,100.7343,50
1.10.220.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.221.0/24,1605651,1605651,,0,0,,13.7500,100.4667,1000
1.10.222.0/23,1610780,1605651,,0,0,90180,7.0694,100.6000,50
1.10.224.0/22,1621035,1605651,,0,0,14000,14.5884,100.4528,100
1.10.228.0/22,1150954,1605651,,0,0,70000,13.5854,99.7875,100
1.10.232.0/22,1621035,1605651,,0,0,14000,14.5884,100.4528,100
1.10.236.0/24,1156311,1605651,,0,0,,13.7667,99.8500,100
1.10.237.0/24,1621035,1605651,,0,0,14000,14.5884,100.4528,100
1.10.238.0/23,1621035,1605651,,0,0,14000,14.5884,100.4528,100
1.10.240.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.244.0/24,1153269,1605651,,0,0,77110,12.5667,99.9667,20
1.10.245.0/24,1151063,1605651,,0,0,77120,12.3833,99.9167,20
1.10.246.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.247.0/24,1153669,1605651,,0,0,57000,19.9086,99.8325,500
1.10.248.0/24,1151254,1605651,,0,0,83000,7.9500,98.3583,1000
1.10.249.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.10.250.0/23,1605239,1605651,,0,0,41000,17.1336,102.9675,500
1.10.252.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.11.0.0/20,1843564,1835841,,0,0,,37.4536,126.7317,20
1.11.16.0/20,1843561,1835841,,0,0,,37.4972,126.7111,200
1.11.32.0/19,1843564,1835841,,0,0,,37.4536,126.7317,20
1.11.64.0/20,1835848,1835841,,0,0,,37.5111,126.9743,1
1.11.80.0/21,1835848,1835841,,0,0,,37.5111,126.9743,10
1.11.88.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.11.96.0/20,1844174,1835841,,0,0,,36.6009,126.6650,100
1.11.112.0/20,1843564,1835841,,0,0,,37.4536,126.7317,100
1.11.128.0/21,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.136.0/22,1835848,1835841,,0,0,,37.5111,126.9743,20
1.11.140.0/22,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.144.0/21,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.152.0/21,1835848,1835841,,0,0,,37.5111,126.9743,20
1.11.160.0/19,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.192.0/22,1835841,1835841,,0,0,,37.5112,126.9741,200
1.11.196.0/22,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.200.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.11.208.0/20,1838716,1835841,,0,0,,37.4989,126.7831,20
1.11.224.0/19,1835848,1835841,,0,0,,37.5111,126.9743,10
1.12.0.0/14,1816670,1814991,,0,0,,39.9289,116.3883,50
1.16.0.0/14,1835841,1835841,,0,0,,37.5112,126.9741,200
1.20.0.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.8.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.12.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.14.0/23,1609350,1605651,,0,0,10200,13.7594,100.4889,5
1.20.16.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.20.0/22,1609350,1605651,,0,0,10600,13.7333,100.4833,50
1.20.24.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.32.0/23,8533914,1605651,,0,0,10400,13.7699,100.5530,200
1.20.34.0/23,1607473,1605651,,0,0,16120,14.7909,100.4532,200
1.20.36.0/22,1607473,1605651,,0,0,16120,14.7909,100.4532,200
1.20.40.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.48.0/22,1607473,1605651,,0,0,16120,14.7909,100.4532,100
1.20.52.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.56.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.64.0/21,1602078,1605651,,0,0,,16.0167,100.7667,100
1.20.72.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.80.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.84.0/23,1608529,1605651,,0,0,,14.9716,102.0825,20
1.20.86.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.87.0/24,1463709,1605651,,0,0,58110,18.1626,97.9269,1
1.20.88.0/23,1608529,1605651,,0,0,,14.9716,102.0825,200
1.20.90.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.92.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.96.0/21,1607708,1605651,,0,0,65000,16.8333,100.2500,1
1.20.104.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.108.0/24,1609350,1605651,,0,0,10200,13.7594,100.4889,1000
1.20.109.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.110.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.112.0/20,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.128.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.132.0/24,1609350,1605651,,0,0,10400,13.7625,100.5310,5
1.20.133.0/24,1609350,1605651,,0,0,10200,13.7594,100.4889,5
1.20.134.0/23,1609350,1605651,,0,0,10200,13.7594,100.4889,5
1.20.136.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.137.0/24,6845590,1605651,,0,0,,13.9139,100.5899,100
1.20.138.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.140.0/22,1608539,1605651,,0,0,26000,14.2046,101.2129,100
1.20.144.0/23,1614057,1605651,,0,0,,6.6335,101.0354,100
1.20.146.0/23,1617692,1605651,,0,0,,15.2217,101.8597,1000
1.20.148.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.152.0/23,1606147,1605651,,0,0,,7.1988,100.5951,100
1.20.154.0/23,7026817,1605651,,0,0,,13.8261,100.6793,500
1.20.156.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.160.0/23,1609350,1605651,,0,0,10600,13.7333,100.4833,20
1.20.162.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.163.0/24,1607324,1605651,,0,0,56140,19.1667,100.2833,20
1.20.164.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.166.0/23,1621035,1605651,,0,0,14000,14.5884,100.4528,1000
1.20.168.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.172.0/24,1611110,1605651,,0,0,,13.3622,100.9835,20
1.20.173.0/24,1605651,1605651,,0,0,,13.7500,100.4667,1000
1.20.174.0/23,1611110,1605651,,0,0,,13.3622,100.9835,50
1.20.176.0/21,1609350,1605651,,0,0,10540,13.6000,100.7167,200
1.20.184.0/22,1609350,1605651,,0,0,10110,13.7083,100.4562,5
1.20.188.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.192.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.196.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.198.0/23,1153081,1605651,,0,0,,14.0032,99.5501,50
1.20.200.0/23,1618701,1605651,,0,0,,14.5667,100.9500,50
1.20.202.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.204.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.208.0/22,1150965,1605651,,0,0,85000,9.9667,98.6333,50
1.20.212.0/24,1150965,1605651,,0,0,85000,9.9667,98.6333,50
1.20.213.0/24,1608133,1605651,,0,0,10250,13.8622,100.5134,50
1.20.214.0/23,1609350,1605651,,0,0,10200,13.7594,100.4889,50
1.20.216.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.218.0/24,1606588,1605651,,0,0,74000,13.5333,100.2833,1
1.20.219.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.220.0/24,1611439,1605651,,0,0,,13.6882,101.0716,100
1.20.221.0/24,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.222.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.224.0/21,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.232.0/22,1158432,1605651,,0,0,75110,13.4167,99.9500,200
1.20.236.0/22,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.240.0/21,1609350,1605651,,0,0,10200,13.7594,100.4889,500
1.20.248.0/23,1156846,1605651,,0,0,,8.5333,99.9167,200
1.20.250.0/23,1608133,1605651,,0,0,10250,13.8622,100.5134,100
1.20.252.0/23,1605651,1605651,,0,0,,13.7500,100.4667,500
1.20.254.0/23,1609350,1605651,,0,0,10170,13.7667,100.4500,20
1.21.0.0/19,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.21.32.0/20,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.21.48.0/21,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.21.56.0/23,1857910,1861060,,0,0,602-8016,35.0214,135.7556,500
1.21.58.0/23,2113015,1861060,,0,0,260-0855,35.6047,140.1233,20
1.21.60.0/22,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.21.64.0/19,1859642,1861060,,0,0,210-0835,35.5206,139.7172,10
1.21.96.0/25,1850147,1861060,,0,0,100-0001,35.6427,139.7677,200
1.21.96.128/25,1850144,1861060,,0,0,135-0051,35.6600,139.8067,200
1.21.97.0/24,1850147,1861060,,0,0,100-0001,35.6427,139.7677,200
1.21.98.0/23,1850147,1861060,,0,0,100-0001,35.6427,139.7677,200
1.21.100.0/24,1850144,1861060,,0,0,186-0012,35.6744,139.4350,20
1.21.101.0/24,1850147,1861060,,0,0,100-0001,35.6427,139.7677,10
1.21.102.0/23,1850147,1861060,,0,0,100-0001,35.6427,139.7677,200
1.21.104.0/21,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.112.0/22,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.116.0/23,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.118.0/23,1848354,1861060,,0,0,231-0021,35.4478,139.6425,20
1.21.120.0/21,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.128.0/25,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.128.128/25,1850147,1861060,,0,0,100-0001,35.6427,139.7677,5
1.21.129.0/24,1850147,1861060,,0,0,100-0001,35.6427,139.7677,5
1.21.130.0/23,1850147,1861060,,0,0,100-0001,35.6427,139.7677,50
1.21.132.0/24,1907301,1861060,,0,0,335-0012,35.8094,139.6925,20
1.21.133.0/24,1850147,1861060,,0,0,100-0001,35.6427,139.7677,20
1.21.134.0/23,1859642,1861060,,0,0,210-0835,35.5206,139.7172,100
1.21.136.0/21,1850147,1861060,,0,0,100-0001,35.6427,139.7677,100
1.21.144.0/23,1856057,1861060,,0,0,460-0001,35.1802,136.9067,200
1.21.146.0/24,1856057,1861060,,0,0,460-0001,35.1802,136.9067,200
1.21.147.0/24,2113014,1861060,,0,0,273-0105,35.8030,140.0218,200
1.21.148.0/22,1850147,1861060,,0,0,100-0001,35.6427,139.7677,10
1.21.152.0/21,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.21.160.0/19,1859642,1861060,,0,0,210-0835,35.5206,139.7172,500
1.21.192.0/18,1850147,1861060,,0,0,100-0001,35.6427,139.7677,500
1.22.0.0/22,1277333,1269750,,0,0,,12.9833,77.5833,500
1.22.4.0/23,1275339,1269750,,0,0,,18.9750,72.8258,500
1.22.6.0/24,1275339,1269750,,0,0,,18.9750,72.8258,500
1.22.7.0/24,1275339,1269750,,0,0,400093,18.9750,72.8258,500
1.22.8.0/23,1254661,1269750,,0,0,400601,19.2000,72.9667,500
1.22.10.0/23,1278149,1269750,,0,0,,19.8833,75.3333,500
1.22.12.0/22,1279233,1269750,,0,0,,23.0333,72.6167,500
1.22.16.0/22,1253102,1269750,,0,0,,17.7000,83.3000,100
1.22.20.0/23,1277333,1269750,,0,0,,12.9833,77.5833,20
1.22.22.0/24,1277333,1269750,,0,0,,12.9833,77.5833,1000
1.22.23.0/24,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.24.0/23,1263959,1269750,,0,0,670645,11.8031,76.0039,1000
1.22.26.0/23,1269743,1269750,,0,0,,22.7167,75.8333,500
1.22.28.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.30.0/23,1275339,1269750,,0,0,,18.9750,72.8258,50
1.22.32.0/22,1273294,1269750,,0,0,110008,28.6667,77.2167,20
1.22.36.0/24,1254661,1269750,,0,0,400601,19.2000,72.9667,50
1.22.37.0/24,1261481,1269750,,0,0,,28.6000,77.2000,200
1.22.38.0/23,1273294,1269750,,0,0,110044,28.6667,77.2167,10
1.22.40.0/23,1253405,1269750,,0,0,221005,25.3333,83.0000,100
1.22.42.0/23,1254661,1269750,,0,0,400601,19.2000,72.9667,5
1.22.44.0/23,1275339,1269750,,0,0,,18.9750,72.8258,20
1.22.46.0/23,1264527,1269750,,0,0,600063,13.0833,80.2833,20
1.22.48.0/23,10895304,1269750,,0,0,571123,12.8848,76.0613,200
1.22.50.0/23,1254661,1269750,,0,0,400601,19.2000,72.9667,20
1.22.52.0/22,1276174,1269750,,0,0,,19.1500,72.9333,20
1.22.56.0/23,1269655,1269750,,0,0,,27.1000,93.6167,1000
1.22.58.0/23,1267995,1269750,,0,0,208001,26.4667,80.3500,1000
1.22.60.0/22,1267995,1269750,,0,0,208001,26.4667,80.3500,1000
1.22.64.0/22,1262180,1269750,,0,0,,21.1500,79.1000,1000
1.22.68.0/23,1277333,1269750,,0,0,560078,12.9833,77.5833,20
1.22.70.0/23,1269743,1269750,,0,0,452009,22.7167,75.8333,50
1.22.72.0/23,1253626,1269750,,0,0,,28.5700,77.3200,1000
1.22.74.0/23,1277333,1269750,,0,0,,12.9833,77.5833,20
1.22.76.0/22,1253405,1269750,,0,0,221001,25.3333,83.0000,1000
1.22.80.0/22,1253573,1269750,,0,0,390001,22.3000,73.2000,50
1.22.84.0/22,1269743,1269750,,0,0,452010,22.7167,75.8333,10
1.22.88.0/22,1269439,1269750,,0,0,395006,20.9667,72.9000,200
1.22.92.0/24,1269439,1269750,,0,0,395010,20.9667,72.9000,200
1.22.93.0/24,1275339,1269750,,0,0,400068,18.9750,72.8258,200
1.22.94.0/24,1276174,1269750,,0,0,,19.1500,72.9333,200
1.22.95.0/25,1263241,1269750,,0,0,402401,18.3667,72.9333,200
1.22.95.128/25,1269439,1269750,,0,0,,20.9667,72.9000,200
1.22.96.0/25,1275339,1269750,,0,0,400010,18.9750,72.8258,100
1.22.96.128/25,1275339,1269750,,0,0,400068,18.9750,72.8258,100
1.22.97.0/24,1258847,1269750,,0,0,360001,22.3000,70.7833,1000
1.22.98.0/24,1254661,1269750,,0,0,400601,19.2000,72.9667,20
1.22.99.0/24,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.100.0/24,1275339,1269750,,0,0,400063,18.9750,72.8258,50
1.22.101.0/26,1275339,1269750,,0,0,400063,18.9750,72.8258,50
1.22.101.64/26,1276174,1269750,,0,0,,19.1500,72.9333,50
1.22.101.128/25,1275339,1269750,,0,0,400063,18.9750,72.8258,50
1.22.102.0/24,1276174,1269750,,0,0,,19.1500,72.9333,20
1.22.103.0/24,6621418,1269750,,0,0,560100,12.8458,77.6727,1000
1.22.104.0/22,1440736,1269750,,0,0,,30.4942,77.9542,1000
1.22.108.0/23,1254661,1269750,,0,0,400601,19.2000,72.9667,20
1.22.110.0/23,1279233,1269750,,0,0,,23.0333,72.6167,50
1.22.112.0/23,1275841,1269750,,0,0,462023,23.2667,77.4000,500
1.22.114.0/23,1254661,1269750,,0,0,400601,19.2000,72.9667,500
1.22.116.0/22,1262253,1269750,,0,0,,27.4333,77.1000,1000
1.22.120.0/25,1267995,1269750,,0,0,208001,26.4667,80.3500,50
1.22.120.128/26,1267995,1269750,,0,0,208017,26.4667,80.3500,50
1.22.120.192/26,1267995,1269750,,0,0,208001,26.4667,80.3500,50
1.22.121.0/24,1267995,1269750,,0,0,208001,26.4667,80.3500,50
1.22.122.0/23,1267995,1269750,,0,0,208001,26.4667,80.3500,50
1.22.124.0/22,1267995,1269750,,0,0,208001,26.4667,80.3500,50
1.22.128.0/22,1271951,1269750,,0,0,121003,28.4333,77.3167,20
1.22.132.0/23,1267995,1269750,,0,0,208017,26.4667,80.3500,50
1.22.134.0/23,1253405,1269750,,0,0,221001,25.3333,83.0000,100
1.22.136.0/22,1279233,1269750,,0,0,380022,23.0333,72.6167,500
1.22.140.0/23,1279233,1269750,,0,0,,23.0333,72.6167,500
1.22.142.0/23,1253133,1269750,,0,0,401303,19.4667,72.8000,500
1.22.144.0/21,1277333,1269750,,0,0,,12.9833,77.5833,20
1.22.152.0/22,1264527,1269750,,0,0,,13.0833,80.2833,1000
1.22.156.0/22,1261481,1269750,,0,0,,28.6000,77.2000,1000
1.22.160.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.162.0/24,1277333,1269750,,0,0,,12.9833,77.5833,50
1.22.163.0/24,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.164.0/22,1271951,1269750,,0,0,121002,28.4333,77.3167,20
1.22.168.0/21,7279746,1269750,,0,0,201301,28.5700,77.3200,20
1.22.176.0/22,1271951,1269750,,0,0,121003,28.4333,77.3167,100
1.22.180.0/22,1262180,1269750,,0,0,,21.1500,79.1000,500
1.22.184.0/23,1263214,1269750,,0,0,250001,28.9833,77.7000,100
1.22.186.0/23,1264733,1269750,,0,0,226024,26.8500,80.9167,50
1.22.188.0/22,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.192.0/23,1279259,1269750,,0,0,282007,27.1833,78.0167,1000
1.22.194.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.196.0/22,1270770,1269750,,0,0,,23.0333,72.6167,1000
1.22.200.0/23,8335136,1269750,,0,0,302020,26.8626,75.7633,100
1.22.202.0/23,1269743,1269750,,0,0,452009,22.7167,75.8333,50
1.22.204.0/22,1269743,1269750,,0,0,,22.7167,75.8333,200
1.22.208.0/23,1269633,1269750,,0,0,482002,23.1667,79.9500,200
1.22.210.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.212.0/22,1271308,1269750,,0,0,201001,28.6667,77.4333,1000
1.22.216.0/21,1270642,1269750,,0,0,122001,28.4667,77.0333,50
1.22.224.0/22,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.228.0/22,1277333,1269750,,0,0,,12.9833,77.5833,1000
1.22.232.0/25,1276174,1269750,,0,0,,19.1500,72.9333,200
1.22.232.128/26,1276174,1269750,,0,0,,19.1500,72.9333,200
1.22.232.192/26,1269439,1269750,,0,0,,20.9667,72.9000,200
1.22.233.0/24,1276174,1269750,,0,0,,19.1500,72.9333,200
1.22.234.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.236.0/22,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.22.240.0/22,1275339,1269750,,0,0,,18.9750,72.8258,200
1.22.244.0/23,1273294,1269750,,0,0,,28.6667,77.2167,200
1.22.246.0/24,1273294,1269750,,0,0,,28.6667,77.2167,200
1.22.247.0/25,1273294,1269750,,0,0,,28.6667,77.2167,200
1.22.247.128/26,7279746,1269750,,0,0,201301,28.5700,77.3200,200
1.22.247.192/26,1273294,1269750,,0,0,,28.6667,77.2167,200
1.22.248.0/22,6995248,1269750,,0,0,,27.0800,79.8773,200
1.22.252.0/23,1258980,1269750,,0,0,492001,21.2333,81.6333,200
1.22.254.0/23,1273294,1269750,,0,0,,28.6667,77.2167,200
1.23.0.0/22,1277333,1269750,,0,0,,12.9833,77.5833,100
1.23.4.0/24,1259229,1269750,,0,0,411001,18.5333,73.8667,100
1.23.5.0/24,1269515,1269750,,0,0,302020,26.9167,75.8167,100
1.23.6.0/24,1269843,1269750,,0,0,,17.3753,78.4744,100
1.23.7.0/24,1277333,1269750,,0,0,560022,12.9833,77.5833,100
1.23.8.0/22,1277333,1269750,,0,0,,12.9833,77.5833,100
1.23.12.0/24,1277333,1269750,,0,0,,12.9833,77.5833,100
1.23.13.0/24,6621418,1269750,,0,0,560100,12.8458,77.6727,100
1.23.14.0/24,1277333,1269750,,0,0,560068,12.9833,77.5833,100
1.23.15.0/24,1269743,1269750,,0,0,,22.7167,75.8333,100
1.23.16.0/26,1264527,1269750,,0,0,600005,13.0833,80.2833,20
1.23.16.64/26,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.16.128/25,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.17.0/24,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.18.0/25,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.18.128/26,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.18.192/26,1264527,1269750,,0,0,600063,13.0833,80.2833,20
1.23.19.0/24,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.20.0/26,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.20.64/26,1264527,1269750,,0,0,600041,13.0833,80.2833,20
1.23.20.128/25,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.21.0/25,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.21.128/26,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.21.192/26,1264527,1269750,,0,0,600119,13.0833,80.2833,20
1.23.22.0/23,1264527,1269750,,0,0,600001,13.0833,80.2833,20
1.23.24.0/21,1258847,1269750,,0,0,360002,22.3000,70.7833,1000
1.23.32.0/23,1273294,1269750,,0,0,,28.6667,77.2167,1000
1.23.34.0/24,1279259,1269750,,0,0,282007,27.1833,78.0167,200
1.23.35.0/24,9072803,1269750,,0,0,391101,22.3150,73.1438,500
1.23.36.0/23,1269843,1269750,,0,0,500080,17.3753,78.4744,200
1.23.38.0/24,1269843,1269750,,0,0,,17.3753,78.4744,1000
1.23.39.0/24,10446813,1269750,,0,0,,16.3745,76.9852,200
1.23.40.0/22,1271308,1269750,,0,0,201001,28.6667,77.4333,1000
1.23.44.0/22,1276174,1269750,,0,0,,19.1500,72.9333,20
1.23.48.0/24,1259229,1269750,,0,0,411014,18.5333,73.8667,100
1.23.49.0/24,1273294,1269750,,0,0,110062,28.6667,77.2167,20
1.23.50.0/23,1273294,1269750,,0,0,110045,28.6667,77.2167,20
1.23.52.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
1.23.54.0/23,1273294,1269750,,0,0,110025,28.6667,77.2167,100
1.23.56.0/24,1262253,1269750,,0,0,,27.4333,77.1000,200
1.23.57.0/24,1254661,1269750,,0,0,401107,19.2000,72.9667,20
1.23.58.0/23,1276174,1269750,,0,0,,19.1500,72.9333,1000
